user_id,first_match_date,last_match_date,most_common_match_type,total_matches,avg_bots_per_match,avg_position_per_match,total_play_days,days_between_first_last_match
272069,2024-04-12,2024-04-20,A,7,0.8,2.8,2,8
272070,2024-03-19,2024-05-01,B,662,1.1473087818696883,2.6147308781869687,44,43
272071,2024-04-15,2024-04-27,B,17,1.8,2.7333333333333334,6,12
272073,2024-04-12,2024-04-12,B,2,3.0,2.0,1,0
272077,2024-03-27,2024-04-30,B,3,3.0,3.0,3,34
272078,2024-03-16,2024-03-18,B,10,2.875,2.625,3,2
272079,2024-04-15,2024-04-15,C,5,2.0,2.0,1,0
272081,2024-03-01,2024-03-01,A,5,3.0,2.3333333333333335,1,0
272082,2024-04-04,2024-04-04,A,2,3.0,0.5,1,0
272083,2024-04-06,2024-04-25,A,10,1.7142857142857142,2.857142857142857,5,19
272084,2024-04-19,2024-04-22,B,2,3.0,2.0,2,3
272085,2024-03-28,2024-03-28,A,1,0.0,2.0,1,0
272086,2024-04-06,2024-04-07,B,4,3.0,1.6666666666666667,2,1
272089,2024-03-16,2024-03-17,B,15,1.1111111111111112,3.111111111111111,2,1
272090,2024-03-20,2024-03-20,C,1,0.0,4.0,1,0
272091,2024-04-07,2024-04-07,B,1,3.0,1.0,1,0
272092,2024-04-21,2024-05-01,A,64,1.3636363636363635,2.5454545454545454,8,10
272093,2024-04-18,2024-04-18,C,2,3.0,1.0,1,0
272094,2024-04-22,2024-04-22,A,2,3.0,1.5,1,0
272095,2024-03-06,2024-04-27,C,112,1.1304347826086956,2.4782608695652173,25,52
272096,2024-04-11,2024-04-11,C,1,3.0,1.0,1,0
272097,2024-03-20,2024-03-20,B,1,3.0,1.0,1,0
272098,2024-03-04,2024-03-14,B,4,3.0,1.3333333333333333,2,10
272099,2024-04-09,2024-04-09,C,6,1.3333333333333333,2.3333333333333335,1,0
272100,2024-04-03,2024-04-30,A,30,1.0,2.2857142857142856,6,27
272101,2024-04-13,2024-04-13,C,1,3.0,1.0,1,0
272102,2024-04-21,2024-04-21,C,1,3.0,1.0,1,0
272103,2024-03-25,2024-05-01,C,386,1.018181818181818,2.4272727272727272,31,37
272104,2024-04-22,2024-05-01,B,72,1.0,2.6875,9,9
272106,2024-04-01,2024-04-01,C,2,3.0,2.0,1,0
272107,2024-04-06,2024-04-06,B,1,3.0,1.0,1,0
272109,2024-04-14,2024-04-14,A,2,3.0,1.5,1,0
272110,2024-04-14,2024-05-01,C,159,1.0185185185185186,2.3425925925925926,17,17
272111,2024-04-06,2024-04-06,A,9,1.8,3.0,1,0
272112,2024-03-29,2024-03-29,B,1,3.0,1.0,1,0
272114,2024-04-09,2024-04-09,A,1,3.0,1.0,1,0
272115,2024-03-11,2024-04-30,C,47,1.065217391304348,2.5652173913043477,20,50
272116,2024-04-13,2024-04-13,A,1,3.0,1.0,1,0
272117,2024-03-27,2024-03-28,A,2,3.0,1.5,2,1
272119,2024-04-14,2024-04-23,C,25,1.25,3.1875,6,9
272120,2024-04-06,2024-04-06,A,5,2.4,2.8,1,0
272121,2024-03-10,2024-03-10,A,1,3.0,1.0,1,0
272122,2024-04-14,2024-04-25,A,48,1.2647058823529411,2.4705882352941178,6,11
272123,2024-03-21,2024-03-21,A,4,3.0,1.5,1,0
272124,2024-04-09,2024-04-10,C,2,3.0,1.5,2,1
272125,2024-04-04,2024-04-25,A,20,1.3333333333333333,3.111111111111111,2,21
272126,2024-04-21,2024-04-21,C,1,3.0,1.0,1,0
272128,2024-04-15,2024-05-01,B,160,1.1376146788990826,2.614678899082569,17,16
272130,2024-03-30,2024-05-01,A,163,0.8210526315789474,2.9473684210526314,18,32
272133,2024-04-06,2024-04-28,B,6,1.5,2.8333333333333335,3,22
272134,2024-04-06,2024-04-06,A,6,2.0,3.0,1,0
272135,2024-03-19,2024-03-19,C,4,3.0,2.3333333333333335,1,0
272136,2024-03-23,2024-03-23,B,6,2.2,1.8,1,0
272138,2024-04-08,2024-04-13,B,20,1.2105263157894737,2.1578947368421053,4,5
272140,2024-03-16,2024-04-28,A,147,0.9,2.32,23,43
272141,2024-04-07,2024-04-26,C,4,3.0,1.75,2,19
272143,2024-03-02,2024-03-07,A,34,1.3478260869565217,2.6956521739130435,5,5
272144,2024-04-16,2024-04-16,A,7,0.6,2.4,1,0
272148,2024-04-22,2024-04-23,C,18,0.9375,2.375,2,1
272149,2024-04-23,2024-04-26,B,9,2.25,2.375,3,3
272151,2024-04-21,2024-04-21,B,2,3.0,1.5,1,0
272153,2024-04-17,2024-05-01,C,125,1.3870967741935485,2.4516129032258065,14,14
272154,2024-04-21,2024-04-21,B,2,3.0,2.0,1,0
272156,2024-03-04,2024-03-04,C,1,0.0,2.0,1,0
272159,2024-04-10,2024-04-10,A,1,3.0,1.0,1,0
272160,2024-04-20,2024-04-20,A,2,3.0,2.0,1,0
272161,2024-04-15,2024-04-16,B,2,3.0,0.5,2,1
272163,2024-03-04,2024-03-04,A,7,1.6,2.2,1,0
272164,2024-04-15,2024-05-01,B,812,1.2831858407079646,2.47787610619469,17,16
272168,2024-03-04,2024-03-06,B,21,1.8571428571428572,1.9285714285714286,3,2
272169,2024-03-20,2024-03-20,B,5,2.75,2.25,1,0
272170,2024-04-21,2024-04-28,C,41,1.1612903225806452,2.7096774193548385,6,7
272171,2024-04-19,2024-04-20,B,9,0.8333333333333334,3.0,2,1
272172,2024-03-28,2024-03-30,C,7,1.0,3.0,3,2
272173,2024-03-07,2024-03-07,B,1,3.0,1.0,1,0
272174,2024-04-20,2024-04-25,B,4,3.0,1.0,2,5
272176,2024-04-21,2024-04-21,C,6,2.3333333333333335,2.3333333333333335,1,0
272178,2024-03-12,2024-04-07,A,156,0.8529411764705882,2.573529411764706,10,26
272179,2024-03-01,2024-03-01,A,1,3.0,3.0,1,0
272180,2024-04-13,2024-04-20,B,3,3.0,1.0,2,7
272181,2024-03-02,2024-03-12,B,5,2.5,2.0,2,10
272183,2024-03-07,2024-03-07,C,5,2.5,1.75,1,0
272184,2024-03-22,2024-03-22,C,2,3.0,2.0,1,0
272185,2024-04-19,2024-04-19,A,4,3.0,2.0,1,0
272186,2024-03-29,2024-03-29,C,3,3.0,1.5,1,0
272188,2024-04-02,2024-04-02,A,11,0.3333333333333333,2.5,1,0
272189,2024-03-08,2024-03-08,C,1,1.0,3.0,1,0
272190,2024-04-19,2024-04-29,C,108,1.2535211267605635,2.507042253521127,10,10
272192,2024-04-14,2024-04-14,C,1,3.0,1.0,1,0
272193,2024-03-05,2024-03-07,B,5,2.25,2.25,2,2
272194,2024-04-23,2024-04-23,C,4,3.0,2.3333333333333335,1,0
272195,2024-03-05,2024-03-17,B,9,0.6666666666666666,2.8333333333333335,3,12
272198,2024-04-02,2024-04-03,A,7,1.8,2.6,2,1
272199,2024-04-02,2024-04-02,A,1,3.0,1.0,1,0
272200,2024-03-18,2024-03-18,A,1,3.0,1.0,1,0
272201,2024-04-07,2024-04-07,A,5,2.3333333333333335,1.3333333333333333,1,0
272202,2024-04-08,2024-04-17,C,21,1.3333333333333333,2.533333333333333,3,9
272203,2024-04-24,2024-04-24,C,6,1.75,2.25,1,0
272204,2024-03-23,2024-03-23,B,4,3.0,2.0,1,0
272206,2024-04-08,2024-04-08,C,1,3.0,1.0,1,0
272208,2024-03-02,2024-03-02,C,2,3.0,1.5,1,0
272209,2024-03-24,2024-05-01,A,95,0.5555555555555556,2.5555555555555554,13,38
272210,2024-04-12,2024-04-12,A,1,3.0,1.0,1,0
272211,2024-03-07,2024-03-07,B,5,2.75,1.75,1,0
272212,2024-04-23,2024-04-28,A,10,2.0,2.6666666666666665,3,5
272213,2024-03-01,2024-03-01,B,1,3.0,1.0,1,0
272214,2024-03-11,2024-03-11,B,5,2.25,2.25,1,0
272216,2024-03-19,2024-03-19,C,2,3.0,1.0,1,0
272217,2024-04-24,2024-04-25,A,14,1.5,2.2,2,1
272219,2024-03-10,2024-03-13,B,14,1.3,2.5,2,3
272221,2024-04-06,2024-04-12,A,4,3.0,2.5,2,6
272223,2024-03-20,2024-03-20,C,5,2.0,2.3333333333333335,1,0
272224,2024-04-06,2024-04-21,A,9,1.8,3.2,2,15
272226,2024-03-10,2024-03-10,A,1,3.0,1.0,1,0
272227,2024-04-17,2024-04-17,A,1,3.0,1.0,1,0
272228,2024-03-04,2024-04-02,A,8,1.75,2.125,2,29
272229,2024-04-15,2024-04-15,C,5,2.75,1.5,1,0
272230,2024-03-11,2024-03-11,C,2,3.0,1.5,1,0
272231,2024-04-18,2024-04-18,A,4,3.0,1.3333333333333333,1,0
272233,2024-04-09,2024-04-29,C,115,1.1839080459770115,2.5402298850574714,15,20
272235,2024-04-14,2024-05-01,A,38,0.6785714285714286,2.9285714285714284,9,17
272236,2024-04-10,2024-04-13,A,9,1.4285714285714286,2.4285714285714284,3,3
272237,2024-04-02,2024-04-08,C,7,2.5,1.5,3,6
272238,2024-04-24,2024-04-24,A,1,3.0,1.0,1,0
272239,2024-04-13,2024-04-13,B,1,3.0,1.0,1,0
272240,2024-03-16,2024-03-16,A,3,3.0,1.5,1,0
272241,2024-03-23,2024-03-25,C,20,1.6666666666666667,2.3333333333333335,3,2
272242,2024-04-09,2024-04-09,B,1,2.0,3.0,1,0
272243,2024-03-16,2024-03-24,A,18,1.0833333333333333,2.5833333333333335,3,8
272244,2024-04-08,2024-04-09,B,2,3.0,1.5,2,1
272245,2024-04-24,2024-04-24,C,2,3.0,2.0,1,0
272246,2024-03-26,2024-03-29,A,48,1.0416666666666667,2.75,4,3
272247,2024-04-18,2024-05-01,C,23,1.3157894736842106,2.4210526315789473,6,13
272249,2024-04-06,2024-04-22,B,42,1.5806451612903225,3.161290322580645,8,16
272251,2024-03-20,2024-03-20,B,2,3.0,0.5,1,0
272253,2024-03-30,2024-03-30,B,1,3.0,1.0,1,0
272254,2024-04-22,2024-04-30,B,192,1.3820224719101124,2.4831460674157304,8,8
272255,2024-04-22,2024-04-22,A,1,3.0,1.0,1,0
272256,2024-04-18,2024-04-18,C,2,3.0,1.5,1,0
272257,2024-03-04,2024-03-10,C,6,2.2,2.2,3,6
272259,2024-03-22,2024-04-02,C,8,1.3333333333333333,2.0,3,11
272260,2024-04-11,2024-04-11,C,4,3.0,2.0,1,0
272261,2024-04-17,2024-04-19,B,4,3.0,1.3333333333333333,2,2
272262,2024-03-02,2024-03-05,B,9,1.5,3.1666666666666665,2,3
272263,2024-04-16,2024-04-16,C,1,3.0,1.0,1,0
272264,2024-03-12,2024-03-12,A,6,2.2,2.4,1,0
272265,2024-03-28,2024-03-28,B,1,3.0,1.0,1,0
272266,2024-03-06,2024-03-06,A,1,3.0,1.0,1,0
272267,2024-04-15,2024-04-16,C,10,1.5,2.625,2,1
272269,2024-03-31,2024-03-31,B,1,3.0,1.0,1,0
272270,2024-04-18,2024-04-26,C,28,2.0,3.3333333333333335,6,8
272271,2024-04-15,2024-04-15,C,1,3.0,2.0,1,0
272272,2024-03-22,2024-03-22,B,1,3.0,1.0,1,0
272274,2024-04-11,2024-04-30,B,22,1.0555555555555556,2.2222222222222223,8,19
272275,2024-03-16,2024-05-01,A,3,1.6666666666666667,3.0,2,46
272276,2024-03-14,2024-03-14,A,1,3.0,1.0,1,0
272277,2024-03-13,2024-04-28,A,309,0.6580310880829016,2.569948186528497,39,46
272278,2024-03-03,2024-03-03,A,3,3.0,1.5,1,0
272280,2024-03-16,2024-03-16,C,2,3.0,1.0,1,0
272281,2024-03-20,2024-03-21,C,24,1.6111111111111112,2.7222222222222223,2,1
272282,2024-03-05,2024-03-05,B,2,3.0,1.5,1,0
272283,2024-04-23,2024-04-23,C,2,3.0,2.0,1,0
272284,2024-04-18,2024-04-18,B,1,3.0,1.0,1,0
272285,2024-04-04,2024-04-19,A,21,0.6470588235294118,2.4705882352941178,5,15
272286,2024-04-21,2024-04-21,C,4,3.0,2.0,1,0
272287,2024-03-13,2024-03-13,C,1,3.0,1.0,1,0
272289,2024-04-23,2024-04-23,A,4,3.0,1.5,1,0
272290,2024-04-08,2024-04-08,A,2,3.0,0.5,1,0
272291,2024-03-25,2024-03-27,A,13,1.125,2.25,2,2
272292,2024-04-16,2024-04-17,B,10,2.1666666666666665,2.1666666666666665,2,1
272293,2024-03-25,2024-04-27,B,17,1.3846153846153846,2.5384615384615383,5,33
272295,2024-04-17,2024-04-17,B,1,3.0,1.0,1,0
272296,2024-03-04,2024-03-10,C,4,3.0,1.0,3,6
272297,2024-03-16,2024-03-16,A,5,2.25,2.25,1,0
272299,2024-03-05,2024-03-05,A,5,0.25,2.25,1,0
272302,2024-04-06,2024-04-06,C,1,3.0,1.0,1,0
272304,2024-03-11,2024-04-29,B,10,2.0,2.25,5,49
272305,2024-04-17,2024-04-20,B,23,0.9285714285714286,2.4285714285714284,3,3
272306,2024-04-15,2024-04-19,B,23,1.3333333333333333,3.0,3,4
272308,2024-04-19,2024-04-24,C,8,2.3333333333333335,2.3333333333333335,4,5
272309,2024-03-31,2024-03-31,C,1,3.0,1.0,1,0
272310,2024-03-20,2024-03-27,A,9,2.0,2.375,4,7
272312,2024-04-21,2024-04-28,B,52,1.4761904761904763,2.4761904761904763,7,7
272313,2024-03-28,2024-04-21,B,102,1.0972222222222223,2.625,13,24
272314,2024-03-01,2024-05-01,A,41,0.75,2.388888888888889,13,61
272315,2024-03-07,2024-03-08,B,4,1.5,4.0,2,1
272317,2024-04-08,2024-04-08,A,2,3.0,1.5,1,0
272318,2024-04-02,2024-04-02,B,2,3.0,1.0,1,0
272319,2024-03-28,2024-03-28,C,4,3.0,2.6666666666666665,1,0
272322,2024-03-13,2024-05-01,A,121,0.7415730337078652,2.5168539325842696,21,49
272323,2024-04-09,2024-04-09,C,1,2.0,4.0,1,0
272324,2024-04-06,2024-04-07,C,6,1.75,2.25,2,1
272326,2024-03-07,2024-03-07,A,6,2.0,2.8,1,0
272327,2024-03-30,2024-04-03,B,4,3.0,0.6666666666666666,2,4
272328,2024-03-12,2024-03-12,A,3,3.0,1.5,1,0
272329,2024-03-29,2024-03-31,C,5,2.4,1.8,2,2
272330,2024-04-24,2024-04-26,C,2,3.0,1.0,2,2
272331,2024-04-07,2024-04-07,C,1,3.0,1.0,1,0
272333,2024-04-11,2024-04-11,C,3,3.0,1.0,1,0
272335,2024-03-05,2024-04-02,A,65,0.5476190476190477,2.5476190476190474,9,28
272336,2024-03-12,2024-03-12,C,1,3.0,1.0,1,0
272337,2024-03-09,2024-03-09,C,6,2.0,2.25,1,0
272338,2024-04-09,2024-04-09,A,2,3.0,1.0,1,0
272339,2024-04-02,2024-04-12,C,2,3.0,1.0,2,10
272340,2024-04-13,2024-04-14,C,6,3.0,2.2,2,1
272341,2024-03-13,2024-04-09,B,12,1.5555555555555556,2.7777777777777777,3,27
272342,2024-04-22,2024-04-23,A,7,1.75,2.5,2,1
272344,2024-03-11,2024-03-11,B,10,2.125,2.625,1,0
272345,2024-03-05,2024-03-05,C,3,3.0,2.0,1,0
272346,2024-03-09,2024-04-12,C,164,1.7272727272727273,2.518181818181818,20,34
272347,2024-03-14,2024-04-29,B,52,1.6222222222222222,2.688888888888889,20,46
272349,2024-03-21,2024-05-01,A,16,1.4,2.2666666666666666,6,41
272352,2024-04-14,2024-04-20,A,55,0.9444444444444444,2.388888888888889,6,6
272353,2024-03-30,2024-03-30,C,1,2.0,3.0,1,0
272354,2024-03-27,2024-03-27,B,1,1.0,4.0,1,0
272357,2024-04-20,2024-05-01,A,94,1.0344827586206897,2.9827586206896552,12,11
272359,2024-04-04,2024-04-04,A,5,2.0,2.6666666666666665,1,0
272360,2024-04-24,2024-04-24,A,4,3.0,2.6666666666666665,1,0
272362,2024-04-07,2024-04-07,A,6,0.6,2.8,1,0
272363,2024-03-07,2024-03-07,A,1,3.0,1.0,1,0
272364,2024-03-01,2024-05-01,C,201,1.2236024844720497,2.484472049689441,37,61
272365,2024-03-22,2024-03-22,C,2,3.0,1.5,1,0
272366,2024-04-11,2024-04-12,A,6,1.8,2.4,2,1
272367,2024-04-19,2024-04-30,B,31,1.1666666666666667,2.5416666666666665,7,11
272368,2024-04-02,2024-04-26,A,4,3.0,1.5,4,24
272369,2024-03-13,2024-03-13,B,4,3.0,1.5,1,0
272370,2024-03-08,2024-03-16,A,8,1.4,2.8,3,8
272371,2024-04-20,2024-04-20,B,6,2.6666666666666665,2.0,1,0
272372,2024-03-27,2024-03-27,C,2,3.0,1.5,1,0
272373,2024-04-15,2024-04-15,C,7,2.2,2.8,1,0
272374,2024-03-07,2024-03-07,C,5,2.6666666666666665,2.3333333333333335,1,0
272375,2024-04-20,2024-04-20,A,3,3.0,0.5,1,0
272377,2024-04-13,2024-04-22,C,17,1.6,2.933333333333333,6,9
272378,2024-03-02,2024-03-02,A,7,2.0,2.6,1,0
272379,2024-03-29,2024-04-07,A,2,3.0,1.0,2,9
272380,2024-03-26,2024-03-26,B,1,3.0,1.0,1,0
272382,2024-03-24,2024-03-24,A,6,1.75,2.25,1,0
272383,2024-04-20,2024-04-25,C,3,3.0,1.0,2,5
272384,2024-04-07,2024-04-07,C,2,3.0,1.0,1,0
272385,2024-03-30,2024-04-21,A,49,0.9459459459459459,2.72972972972973,9,22
272386,2024-03-30,2024-03-30,B,2,3.0,2.0,1,0
272387,2024-04-05,2024-04-16,A,69,0.7105263157894737,2.3947368421052633,10,11
272389,2024-04-15,2024-04-15,A,5,2.6666666666666665,1.6666666666666667,1,0
272391,2024-04-17,2024-05-01,C,135,1.0444444444444445,2.488888888888889,13,14
272393,2024-04-04,2024-04-27,A,4,3.0,2.25,2,23
272394,2024-04-14,2024-04-14,C,6,1.75,3.25,1,0
272395,2024-04-04,2024-04-14,C,11,1.4444444444444444,2.6666666666666665,4,10
272396,2024-04-21,2024-04-30,C,54,0.8205128205128205,2.4615384615384617,8,9
272397,2024-03-01,2024-03-20,A,20,1.1875,2.25,6,19
272401,2024-03-19,2024-04-03,B,10,2.0,2.4,6,15
272402,2024-04-17,2024-04-17,C,5,2.75,1.5,1,0
272403,2024-04-15,2024-04-15,A,8,1.6,2.6,1,0
272404,2024-03-15,2024-03-17,A,7,2.0,2.6,3,2
272405,2024-03-31,2024-04-18,C,40,1.3,2.5,7,18
272406,2024-04-08,2024-04-08,C,1,3.0,1.0,1,0
272407,2024-03-15,2024-03-16,A,5,2.6,2.2,2,1
272409,2024-03-09,2024-03-09,B,4,3.0,1.5,1,0
272410,2024-03-19,2024-03-19,C,1,3.0,2.0,1,0
272412,2024-03-31,2024-03-31,B,2,3.0,1.0,1,0
272413,2024-03-15,2024-03-18,B,7,1.6666666666666667,2.1666666666666665,2,3
272415,2024-03-22,2024-03-28,B,12,1.9,2.5,3,6
272416,2024-03-24,2024-04-11,B,134,1.7525773195876289,2.5051546391752577,16,18
272419,2024-03-07,2024-03-16,C,13,2.125,2.875,2,9
272420,2024-03-18,2024-03-18,B,2,3.0,2.0,1,0
272422,2024-03-25,2024-03-27,B,9,1.6,2.6,2,2
272423,2024-03-25,2024-03-25,A,4,3.0,1.5,1,0
272424,2024-04-12,2024-04-30,C,31,0.8333333333333334,2.2777777777777777,5,18
272425,2024-03-23,2024-04-18,A,112,0.8088235294117647,2.573529411764706,15,26
272428,2024-03-30,2024-03-31,B,6,2.75,1.25,2,1
272429,2024-03-18,2024-03-18,A,7,1.8,2.2,1,0
272430,2024-04-04,2024-04-04,C,2,3.0,1.5,1,0
272431,2024-03-11,2024-03-11,C,1,3.0,1.0,1,0
272433,2024-04-20,2024-04-21,A,5,2.6,1.8,2,1
272434,2024-04-19,2024-04-19,A,3,3.0,2.0,1,0
272435,2024-04-17,2024-04-17,A,6,2.25,3.0,1,0
272437,2024-03-05,2024-03-05,A,6,0.6666666666666666,3.3333333333333335,1,0
272438,2024-03-12,2024-05-01,C,52,0.95,2.3,9,50
272439,2024-03-11,2024-03-11,C,1,0.0,4.0,1,0
272440,2024-03-19,2024-03-19,B,4,3.0,1.0,1,0
272441,2024-03-22,2024-03-29,B,18,1.75,2.5833333333333335,3,7
272442,2024-04-17,2024-04-30,A,10,1.1428571428571428,3.0,3,13
272443,2024-04-15,2024-04-28,B,9,1.625,2.25,5,13
272444,2024-03-25,2024-03-25,A,2,3.0,2.5,1,0
272445,2024-04-02,2024-04-02,B,6,2.0,2.4,1,0
272446,2024-03-03,2024-04-28,A,6,0.6666666666666666,2.6666666666666665,3,56
272447,2024-04-20,2024-04-20,C,3,3.0,2.0,1,0
272448,2024-04-24,2024-04-30,A,34,0.7037037037037037,2.4814814814814814,6,6
272449,2024-03-22,2024-03-22,A,1,3.0,1.0,1,0
272451,2024-04-01,2024-04-02,A,4,3.0,2.5,2,1
272452,2024-03-09,2024-03-09,B,3,3.0,0.5,1,0
272454,2024-03-16,2024-03-16,B,6,1.3333333333333333,3.0,1,0
272455,2024-03-28,2024-04-01,B,4,3.0,1.75,3,4
272456,2024-04-04,2024-04-05,C,10,1.5,2.375,2,1
272457,2024-04-06,2024-04-21,A,3,3.0,1.3333333333333333,2,15
272458,2024-03-18,2024-03-23,A,5,2.5,1.75,3,5
272459,2024-03-10,2024-05-01,B,26,1.8636363636363635,2.9545454545454546,9,52
272460,2024-03-17,2024-03-17,A,1,3.0,1.0,1,0
272462,2024-03-27,2024-03-27,A,9,1.6666666666666667,2.5,1,0
272463,2024-03-09,2024-03-29,C,27,1.0952380952380953,3.3333333333333335,8,20
272465,2024-03-11,2024-03-24,B,4,3.0,1.5,2,13
272469,2024-03-26,2024-03-27,C,13,2.0,3.111111111111111,2,1
272470,2024-03-19,2024-04-06,B,12,2.2,2.2,5,18
272471,2024-03-21,2024-03-21,C,2,3.0,2.5,1,0
272472,2024-03-12,2024-03-12,B,1,3.0,1.0,1,0
272474,2024-03-02,2024-03-02,B,3,1.0,2.0,1,0
272475,2024-04-17,2024-05-01,B,758,1.1559139784946237,2.510752688172043,15,14
272476,2024-04-11,2024-04-11,B,2,3.0,1.0,1,0
272477,2024-03-12,2024-05-01,A,120,0.7777777777777778,2.5757575757575757,29,50
272478,2024-04-23,2024-04-25,B,15,1.6153846153846154,2.5384615384615383,3,2
272479,2024-03-11,2024-03-23,C,2,3.0,1.5,2,12
272480,2024-04-18,2024-04-18,C,4,3.0,1.5,1,0
272484,2024-03-03,2024-03-03,A,6,1.75,2.25,1,0
272487,2024-04-22,2024-04-25,A,7,2.0,3.6666666666666665,3,3
272489,2024-04-12,2024-04-13,A,3,3.0,1.5,2,1
272490,2024-03-05,2024-03-05,A,5,2.0,2.6666666666666665,1,0
272491,2024-03-09,2024-03-09,B,4,3.0,2.3333333333333335,1,0
272492,2024-04-01,2024-04-01,C,1,3.0,1.0,1,0
272493,2024-03-27,2024-03-27,B,1,3.0,1.0,1,0
272494,2024-03-25,2024-03-25,A,1,3.0,1.0,1,0
272496,2024-03-22,2024-03-23,B,11,2.4285714285714284,2.2857142857142856,2,1
272497,2024-03-04,2024-03-04,A,4,1.0,2.6666666666666665,1,0
272498,2024-03-13,2024-04-28,B,205,1.355072463768116,2.536231884057971,23,46
272499,2024-04-20,2024-04-20,B,4,3.0,1.0,1,0
272500,2024-03-23,2024-03-23,B,1,3.0,1.0,1,0
272502,2024-03-18,2024-03-18,B,2,3.0,1.0,1,0
272503,2024-04-06,2024-04-08,C,14,1.8333333333333333,2.6666666666666665,3,2
272504,2024-03-04,2024-03-11,A,9,1.0,2.6666666666666665,3,7
272505,2024-03-06,2024-05-01,A,967,0.5606469002695418,2.4743935309973044,53,56
272506,2024-03-19,2024-03-19,B,1,3.0,1.0,1,0
272507,2024-03-24,2024-03-25,B,7,2.3333333333333335,2.5,2,1
272509,2024-03-21,2024-03-27,B,7,1.6,3.0,2,6
272510,2024-03-20,2024-03-20,A,2,3.0,2.0,1,0
272514,2024-04-06,2024-04-06,B,4,3.0,2.0,1,0
272515,2024-03-04,2024-03-04,C,1,3.0,1.0,1,0
272517,2024-03-09,2024-03-09,A,4,0.5,4.0,1,0
272518,2024-03-12,2024-03-13,B,3,1.0,2.0,2,1
272520,2024-04-16,2024-04-16,C,1,3.0,1.0,1,0
272523,2024-04-04,2024-04-04,C,1,3.0,1.0,1,0
272524,2024-04-23,2024-04-30,B,5,0.8,2.6,4,7
272525,2024-04-06,2024-04-06,C,2,3.0,2.0,1,0
272526,2024-03-10,2024-03-10,A,1,3.0,2.0,1,0
272527,2024-03-20,2024-03-20,C,2,3.0,1.5,1,0
272528,2024-03-22,2024-03-23,C,8,1.3333333333333333,2.5,2,1
272529,2024-03-31,2024-03-31,A,1,3.0,1.0,1,0
272531,2024-03-05,2024-03-05,C,1,3.0,1.0,1,0
272534,2024-03-04,2024-03-04,A,1,0.0,3.0,1,0
272537,2024-03-05,2024-03-14,B,48,1.5454545454545454,3.0,8,9
272538,2024-04-18,2024-04-28,B,8,2.1666666666666665,3.0,3,10
272539,2024-03-03,2024-03-13,A,146,0.864406779661017,2.457627118644068,7,10
272540,2024-03-24,2024-03-24,B,2,3.0,1.0,1,0
272541,2024-04-04,2024-04-04,B,1,3.0,1.0,1,0
272542,2024-04-03,2024-04-03,C,4,3.0,1.5,1,0
272543,2024-03-08,2024-03-08,A,1,3.0,1.0,1,0
272545,2024-04-22,2024-04-27,B,5,2.75,2.5,2,5
272546,2024-03-22,2024-04-06,A,8,1.0,3.0,2,15
272547,2024-03-03,2024-04-29,B,438,1.51528384279476,2.554585152838428,31,57
272548,2024-04-09,2024-04-09,C,4,3.0,2.0,1,0
272549,2024-03-02,2024-03-12,B,5,2.25,1.5,3,10
272550,2024-03-04,2024-03-18,B,11,0.9090909090909091,2.4545454545454546,5,14
272551,2024-04-03,2024-04-03,A,5,2.25,1.75,1,0
272553,2024-03-28,2024-04-06,B,7,2.0,1.8333333333333333,2,9
272554,2024-03-10,2024-03-10,A,3,3.0,2.0,1,0
272556,2024-03-17,2024-03-18,B,5,2.25,2.0,2,1
272557,2024-03-06,2024-03-06,C,1,3.0,1.0,1,0
272558,2024-03-13,2024-03-15,B,10,1.8571428571428572,3.2857142857142856,3,2
272559,2024-03-09,2024-03-09,B,1,3.0,1.0,1,0
272560,2024-03-09,2024-03-09,B,1,3.0,1.0,1,0
272561,2024-03-04,2024-03-04,B,4,3.0,1.5,1,0
272562,2024-04-09,2024-04-15,C,4,3.0,2.0,2,6
272563,2024-03-23,2024-03-25,B,12,1.7777777777777777,2.5555555555555554,3,2
272564,2024-03-28,2024-04-15,C,14,1.2,2.6,4,18
272565,2024-03-31,2024-03-31,A,1,3.0,1.0,1,0
272567,2024-03-16,2024-03-19,B,65,1.6129032258064515,3.096774193548387,4,3
272568,2024-04-06,2024-04-06,A,2,3.0,2.0,1,0
272569,2024-03-01,2024-03-12,A,15,0.35714285714285715,2.5714285714285716,6,11
272570,2024-03-06,2024-03-11,C,10,1.375,1.875,2,5
272571,2024-03-17,2024-03-17,A,2,3.0,1.0,1,0
272573,2024-03-04,2024-04-24,C,16,1.2666666666666666,2.466666666666667,5,51
272574,2024-03-31,2024-04-27,A,154,0.8333333333333334,2.8214285714285716,15,27
272575,2024-04-08,2024-04-09,B,7,2.25,2.25,2,1
272576,2024-03-10,2024-03-10,A,3,3.0,1.5,1,0
272577,2024-04-16,2024-05-01,B,274,1.1590909090909092,2.522727272727273,14,15
272578,2024-04-10,2024-04-10,A,3,3.0,2.0,1,0
272579,2024-03-04,2024-03-05,A,8,0.5714285714285714,2.2857142857142856,2,1
272580,2024-03-16,2024-03-16,C,7,1.5,2.5,1,0
272582,2024-03-05,2024-03-05,A,1,3.0,1.0,1,0
272583,2024-04-13,2024-04-13,B,5,2.6666666666666665,1.0,1,0
272584,2024-03-19,2024-03-19,C,3,3.0,1.5,1,0
272585,2024-03-31,2024-03-31,A,5,0.3333333333333333,2.3333333333333335,1,0
